Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0261278	2240	712	861	3179	1166	1329	1128	1113	1227	1621	1631	1629	1391.44	1156	1627	1.408	0.494	4.494	6.98077440449482e-06	0.000210059991962282	1e-04	0.0151	0.0079	0.0079	TRUE	0.0331
FBgn0031888	4553	1570	1714	6350	2295	2819	2293	2454	2442	3238	3210	3455	2848.72	2396	3301	1.378	0.463	4.466	7.97614677627535e-06	0.000239203836149106	0.0012	0.0139	0.0073	0.0073	TRUE	0.0201
FBgn0001124	1824	695	789	2784	1197	1380	919	1086	1124	1420	1674	1691	1319.07	1043	1595	1.531	0.615	4.454	8.42242947659083e-06	0.000250898258688945	0.01	0.0152	0.0129	0.0129	TRUE	0.1386
FBgn0263916	3341	1023	1210	4251	1783	2179	1683	1599	1724	2168	2494	2671	2056.33	1669	2444	1.463	0.549	4.452	8.51582418821377e-06	0.000252834820148067	0.0054	0.0144	0.0104	0.0104	TRUE	0.1221
FBgn0010470	7795	2677	3146	10779	4299	5032	3926	4184	4483	5497	6013	6168	5044.93	4198	5893	1.404	0.49	4.419	9.9377468470029e-06	0.000294071465668621	0.0037	0.0135	0.0086	0.0086	TRUE	0.043
FBgn0050035	1994	766	773	2853	1276	1422	1004	1197	1101	1455	1785	1743	1380.89	1101	1661	1.509	0.594	4.358	1.31482558551631e-05	0.000377779080328832	0.0095	0.0151	0.0126	0.0126	TRUE	0.147
FBgn0032420	198	59	69	384	113	153	100	92	98	196	158	188	138.61	97	181	1.869	0.902	4.352	1.35112129732994e-05	0.000386959401778708	0	0.0356	0.0225	0.0225	TRUE	0.1136
FBgn0035623	495	164	199	835	288	328	249	256	284	426	403	402	336.63	263	410	1.568	0.649	4.336	1.44961593459831e-05	0.000412515307650707	0	0.0222	0.0128	0.0128	TRUE	0.0485
FBgn0039844	827	320	296	1497	465	536	417	500	422	763	650	657	568.19	446	690	1.557	0.639	4.328	1.50641989876384e-05	0.0004259581599457	0.0076	0.0184	0.0137	0.0137	TRUE	0.1204
FBgn0001257	18663	5109	5304	23630	8163	10000	9400	7984	7558	12050	11417	12257	10110.99	8314	11908	1.432	0.518	4.322	1.54474661823883e-05	0.000435413231919407	0.0072	0.0132	0.0102	0.0102	TRUE	0.1608
FBgn0010894	271	74	78	589	152	164	136	116	111	300	213	201	179.54	121	238	1.964	0.974	4.318	1.57221723437942e-05	0.000441758325129889	0.0293	0.0304	0.03	0.03	TRUE	0.642
FBgn0020255	10052	3316	4060	13941	5452	5966	5063	5182	5785	7109	7625	7312	6346.2	5343	7349	1.376	0.46	4.309	1.64364964734048e-05	0.000454657994064027	0.003	0.0133	0.008	0.008	TRUE	0.0634
FBgn0034067	170	70	80	334	145	174	86	109	114	170	203	213	149.23	103	195	1.917	0.939	4.306	1.66398346780625e-05	0.000458857608289482	0.0146	0.0339	0.0262	0.0262	TRUE	0.2922
FBgn0003447	44	15	23	149	44	57	22	23	33	76	62	70	47.63	26	69	2.719	1.443	4.294	1.75361632653846e-05	0.000476203067697503	0	0.079	0.0533	0.0533	TRUE	0.2367
FBgn0025678	15340	5626	6633	22179	9347	10838	7726	8792	9451	11310	13073	13284	10606.19	8656	12556	1.451	0.537	4.295	1.74565669008823e-05	0.000476203067697503	0.0086	0.0131	0.0111	0.0111	TRUE	0.109
FBgn0267727	9359	3196	3453	12065	4968	5712	4714	4995	4920	6152	6949	7001	5788.46	4876	6701	1.374	0.458	4.295	1.75085654885522e-05	0.000476203067697503	0.0027	0.0134	0.008	0.008	TRUE	0.0633
FBgn0014869	2450	844	986	3311	1595	1718	1234	1319	1405	1688	2231	2106	1663.82	1319	2008	1.521	0.605	4.288	1.80369259403698e-05	0.000488312763984419	0.0112	0.0147	0.0137	0.0137	TRUE	0.2415
FBgn0010314	520	165	177	964	302	294	262	258	252	492	422	360	341.05	257	425	1.657	0.728	4.285	1.82572027399667e-05	0.000492778499408739	0.0113	0.0221	0.0174	0.0174	TRUE	0.1497
FBgn0063667	8	1	4	42	20	25	4	2	6	21	28	31	15.22	4	27	6.838	2.774	4.282	1.85457134038003e-05	0.000497550208697738	0	0.2198	0.1524	0.1524	TRUE	0.2805
FBgn0086355	5603	2302	2412	8128	4324	5011	2822	3598	3437	4145	6048	6142	4365.16	3286	5445	1.657	0.729	4.261	2.03761851654769e-05	0.000543385273260187	0.0288	0.0136	0.0208	0.0208	TRUE	0.5363
FBgn0027597	632	207	259	944	380	445	318	324	369	481	531	545	428.19	337	519	1.542	0.625	4.259	2.04956123083609e-05	0.000544938563673345	0.0035	0.0202	0.0129	0.0129	TRUE	0.074
FBgn0026189	20973	7030	6719	29758	10308	10950	10563	10987	9574	15175	14417	13421	12356.2	10375	14338	1.382	0.467	4.243	2.20617019251149e-05	0.000581371535642006	0.0042	0.0131	0.0086	0.0086	TRUE	0.0554
FBgn0030318	4081	1239	1397	5029	2116	2269	2055	1936	1991	2564	2960	2781	2381.25	1994	2768	1.386	0.471	4.24	2.23922305460054e-05	0.000586610580803735	0.0028	0.0142	0.0084	0.0084	TRUE	0.0517
FBgn0000299	78942	30342	28668	108092	53221	52021	39760	47419	40849	55120	74438	63762	53557.98	42676	64440	1.51	0.595	4.236	2.27850828500631e-05	0.000593411499840678	0.016	0.0129	0.0142	0.0142	TRUE	0.17
FBgn0015777	1895	608	594	2808	894	1046	954	950	846	1432	1250	1282	1119.23	917	1321	1.442	0.528	4.228	2.35705571075478e-05	0.000610299279525953	0.0041	0.0157	0.0102	0.0102	TRUE	0.067
FBgn0033368	107	24	30	189	76	86	54	38	43	96	106	105	73.71	45	102	2.228	1.156	4.213	2.51742325188963e-05	0.000649933011726984	0	0.0556	0.0375	0.0375	TRUE	0.3664
FBgn0013765	4723	1550	1601	6758	2228	2535	2379	2422	2281	3446	3116	3107	2791.99	2361	3223	1.366	0.45	4.211	2.54335626453324e-05	0.000652843638276587	0.002	0.014	0.0078	0.0078	TRUE	0.0456
FBgn0259111	3833	1527	1465	5545	2337	2622	1931	2386	2087	2828	3269	3214	2619.08	2135	3104	1.455	0.541	4.211	2.54160702288568e-05	0.000652843638276587	0.0083	0.014	0.0114	0.0114	TRUE	0.1272
FBgn0005660	357	147	138	591	250	290	180	230	197	301	350	355	268.78	202	335	1.669	0.739	4.2	2.66613564578176e-05	0.000682392821752244	0.0086	0.0246	0.018	0.018	TRUE	0.1424
FBgn0022702	330	180	180	691	352	413	166	281	256	352	492	506	342.48	234	450	1.934	0.952	4.168	3.06769322063543e-05	0.000771862811192085	0.0538	0.022	0.0339	0.0339	TRUE	0.8313
FBgn0037844	412	131	139	594	256	262	208	205	198	303	358	321	265.4	204	327	1.6	0.678	4.156	3.23228677337388e-05	0.00080870725534947	0	0.0247	0.0149	0.0149	TRUE	0.0722
FBgn0037678	27	16	9	76	52	51	14	25	13	39	73	63	37.57	17	58	3.447	1.785	4.147	3.37454841416312e-05	0.00084193565055885	0.084	0.0967	0.0923	0.0923	TRUE	0.3461
FBgn0000447	1045	322	410	1626	536	629	526	503	584	829	750	771	660.59	538	783	1.46	0.546	4.143	3.43356631848923e-05	0.000854267463653171	0.0023	0.0176	0.0108	0.0108	TRUE	0.0609
FBgn0036316	6132	2254	2642	9174	3468	4014	3088	3523	3765	4678	4851	4920	4137.38	3459	4816	1.394	0.479	4.126	3.69921496283242e-05	0.000917796871140623	0.0049	0.0136	0.0094	0.0094	TRUE	0.1094
FBgn0031461	921	311	314	1298	531	525	464	486	447	662	743	643	574.23	466	683	1.464	0.55	4.105	4.04882645719317e-05	0.000998972223108575	0.0017	0.0183	0.011	0.011	TRUE	0.0656
FBgn0037850	490	180	211	773	324	369	247	281	301	394	453	452	354.73	276	433	1.574	0.654	4.101	4.11933165671931e-05	0.00101356041619886	0.0066	0.0217	0.0151	0.0151	TRUE	0.1176
FBgn0039876	396	130	133	639	207	262	199	203	190	326	290	321	254.77	197	312	1.585	0.664	4.1	4.13403252223122e-05	0.00101437541805822	0	0.0252	0.0145	0.0145	TRUE	0.0417
FBgn0085446	7165	2348	2212	8638	3696	4278	3609	3669	3152	4405	5169	5243	4207.98	3477	4939	1.42	0.505	4.074	4.61808359164921e-05	0.00112693891920053	0.0074	0.0136	0.0108	0.0108	TRUE	0.1107
FBgn0001091	5417	2371	2543	8312	4365	5149	2728	3705	3624	4239	6105	6311	4452.02	3352	5552	1.657	0.728	4.071	4.68771012030689e-05	0.00114080420878616	0.0339	0.0136	0.0228	0.0228	TRUE	0.5259
FBgn0000490	319	114	98	512	208	202	161	178	140	261	291	248	213.01	160	267	1.669	0.739	4.069	4.71974444188781e-05	0.001145470401741	0.0015	0.0276	0.0184	0.0184	TRUE	0.1016
FBgn0063491	1686	543	646	2252	874	1128	849	849	920	1148	1222	1383	1061.94	873	1251	1.433	0.519	4.059	4.92893483097231e-05	0.00119298974292039	0.0049	0.0158	0.0107	0.0107	TRUE	0.1011
FBgn0000565	1010	306	397	1321	604	761	509	478	566	674	845	933	667.3	518	817	1.574	0.655	4.058	4.95058740885147e-05	0.00119498325340488	0.0163	0.0176	0.017	0.017	TRUE	0.2973
FBgn0031268	164	67	58	350	106	135	83	105	83	178	148	165	127.03	90	164	1.852	0.889	4.055	5.00603206316992e-05	0.00120185249559716	0.005	0.0376	0.0254	0.0254	TRUE	0.1562
FBgn0051361	2360	862	807	3234	1240	1421	1189	1347	1150	1649	1734	1742	1468.48	1229	1708	1.391	0.477	4.047	5.17940271853815e-05	0.00123021173370718	0.003	0.015	0.0092	0.0092	TRUE	0.0814
FBgn0033777	1657	533	555	2498	809	880	835	833	791	1274	1132	1079	990.39	820	1162	1.419	0.505	4.037	5.41874569161577e-05	0.00128363744348994	0.0038	0.016	0.0101	0.0101	TRUE	0.0906
FBgn0027836	4797	1846	2028	6619	3248	3771	2416	2885	2890	3375	4543	4622	3455.15	2730	4180	1.531	0.615	4.026	5.67675655252407e-05	0.00133764207971778	0.0185	0.0138	0.0165	0.0165	TRUE	0.3497
FBgn0011606	2872	1023	1014	3736	1588	1743	1447	1599	1445	1905	2221	2136	1792.12	1497	2087	1.394	0.48	4.014	5.97001978377249e-05	0.00140189130270589	0.004	0.0146	0.0097	0.0097	TRUE	0.073
FBgn0041604	539	161	171	819	282	299	271	252	244	418	394	366	324.21	256	393	1.534	0.617	4.014	5.98089923687254e-05	0.00140189130270589	0	0.0226	0.0136	0.0136	TRUE	0.0397
FBgn0032436	13	6	4	62	31	18	7	9	6	32	43	22	19.78	7	32	4.565	2.19	3.987	6.68223276167895e-05	0.00153794954026549	0	0.1721	0.1282	0.1282	TRUE	0.0835
FBgn0032820	532	176	202	775	297	354	268	275	288	395	415	434	345.89	277	415	1.498	0.583	3.982	6.84370673887667e-05	0.00156701531936181	0	0.0219	0.0122	0.0122	TRUE	0.0225
FBgn0261563	2758	1210	1067	4463	1837	1866	1389	1891	1520	2276	2569	2287	1988.8	1600	2377	1.488	0.574	3.978	6.94227701020195e-05	0.00158550926486843	0.0149	0.0144	0.0144	0.0144	TRUE	0.3002
FBgn0028434	125	25	50	237	83	104	63	39	71	121	116	127	89.61	58	121	2.077	1.054	3.963	7.4105314826881e-05	0.00167896001548141	0.0022	0.048	0.0375	0.0375	TRUE	0.4801
FBgn0259246	540	247	228	908	437	439	272	386	325	463	611	538	432.53	328	537	1.648	0.72	3.962	7.42685804535394e-05	0.00167896001548141	0.0226	0.0201	0.0211	0.0211	TRUE	0.206
FBgn0250785	2061	778	843	2937	1194	1405	1038	1216	1201	1498	1670	1722	1390.81	1152	1630	1.417	0.503	3.959	7.52895563566798e-05	0.00169773184422518	0.0061	0.0151	0.0108	0.0108	TRUE	0.0952
FBgn0029506	19279	5861	7108	31350	9069	10292	9710	9160	10128	15987	12684	12615	11713.96	9666	13762	1.424	0.51	3.949	7.85477250841321e-05	0.00176672875586961	0.0109	0.0131	0.0119	0.0119	TRUE	0.2454
FBgn0035390	1960	604	694	2598	984	1036	987	944	989	1325	1376	1270	1148.49	973	1324	1.359	0.442	3.948	7.87992123020032e-05	0.0017679208664331	0	0.0156	0.0081	0.0081	TRUE	0.0145
FBgn0038815	262	90	91	469	157	167	132	141	130	239	220	205	177.62	134	221	1.659	0.731	3.945	7.96814340172017e-05	0.00177875321501558	0	0.0306	0.0183	0.0183	TRUE	0.0653
FBgn0011710	4464	1488	1588	5667	2212	2463	2248	2325	2263	2890	3094	3019	2639.85	2279	3001	1.317	0.397	3.935	8.33043252909415e-05	0.00185497906341604	6e-04	0.014	0.0069	0.0069	TRUE	0.0131
FBgn0033926	22982	6968	6579	27596	10743	11913	11575	10890	9374	14072	15026	14602	12589.83	10613	14567	1.372	0.456	3.911	9.18104767667851e-05	0.00201417713438856	0.006	0.0131	0.0097	0.0097	TRUE	0.1271
FBgn0050185	777	224	275	1045	401	451	391	350	392	533	561	553	463.3	378	549	1.447	0.533	3.908	9.28729838833469e-05	0.0020300922660376	0	0.0196	0.011	0.011	TRUE	0.0418
FBgn0259734	477	186	156	740	274	332	240	291	222	377	383	407	320.12	251	389	1.555	0.637	3.908	9.29917642913823e-05	0.0020300922660376	0.0033	0.0227	0.0156	0.0156	TRUE	0.1816
FBgn0024177	682	176	269	1095	387	386	344	275	383	558	541	473	429.11	334	524	1.568	0.649	3.9	9.6144440631171e-05	0.00208359740316749	0.0135	0.0202	0.0173	0.0173	TRUE	0.2371
FBgn0261258	4268	1254	1154	5814	1873	2205	2150	1960	1644	2965	2620	2703	2340.14	1918	2763	1.439	0.525	3.899	9.67492533188688e-05	0.00209161553230865	0.0103	0.0142	0.0126	0.0126	TRUE	0.1866
FBgn0032105	966	333	392	1377	561	612	487	520	559	702	785	750	633.74	522	746	1.431	0.517	3.897	9.71958300254261e-05	0.0020961822228486	0.0029	0.0178	0.0109	0.0109	TRUE	0.0468
FBgn0003886	465	212	238	775	414	551	234	331	339	395	579	675	425.71	301	550	1.829	0.871	3.877	0.000105579537485408	0.00226056956822722	0.0553	0.0202	0.0335	0.0335	TRUE	0.2988
FBgn0032078	7765	2693	2968	9910	4069	4702	3911	4209	4229	5053	5691	5763	4809.42	4116	5502	1.337	0.419	3.831	0.00012781486046222	0.00264986004320253	0.0031	0.0135	0.0084	0.0084	TRUE	0.0631
FBgn0033438	2320	787	722	3120	1087	1308	1169	1230	1029	1591	1520	1603	1356.96	1143	1571	1.376	0.46	3.827	0.000129771016545728	0.00268183397766311	0.0033	0.0152	0.0096	0.0096	TRUE	0.0865
FBgn0011592	857	265	275	1274	430	446	432	414	392	650	601	547	505.9	413	599	1.453	0.539	3.812	0.000137587688724908	0.00283023913042206	0.0039	0.0191	0.0122	0.0122	TRUE	0.0694
FBgn0027843	1269	369	515	1809	652	772	639	577	734	922	912	946	788.38	650	927	1.426	0.512	3.802	0.000143338683796071	0.00294174575246913	0.0043	0.0168	0.0116	0.0116	TRUE	0.1392
FBgn0051460	377	99	150	674	203	233	190	155	214	344	284	286	245.26	186	305	1.639	0.713	3.801	0.000143988091671025	0.00294828030462948	0.0125	0.0257	0.0207	0.0207	TRUE	0.1917
FBgn0036560	18	4	5	74	14	32	9	6	7	38	20	39	19.83	7	32	4.193	2.068	3.784	0.000154320910333188	0.00312394624622206	0	0.1717	0.1323	0.1323	TRUE	0.6278
FBgn0035173	792	312	266	1192	443	506	399	488	379	608	620	620	518.86	422	616	1.465	0.551	3.759	0.000170500337743123	0.00340503701407622	0.0047	0.0189	0.0133	0.0133	TRUE	0.1944
FBgn0261444	1212	457	372	1669	681	747	610	714	530	851	952	916	762.31	618	906	1.466	0.552	3.76	0.000170134176985482	0.00340503701407622	0.0098	0.017	0.014	0.014	TRUE	0.1987
FBgn0051116	257	88	100	429	159	172	129	138	142	219	222	211	176.9	136	217	1.601	0.679	3.751	0.000176156330914114	0.00350228669520539	0	0.0306	0.0172	0.0172	TRUE	0.0281
FBgn0011674	180	47	59	312	99	119	91	73	84	159	138	146	115.27	83	148	1.775	0.828	3.747	0.000178915901863726	0.00352375107479891	0	0.0402	0.0253	0.0253	TRUE	0.0881
FBgn0029975	4498	1441	1888	6174	2418	2673	2265	2252	2690	3148	3382	3276	2835.71	2402	3269	1.361	0.445	3.742	0.000182766324571608	0.00357949807262719	0.0055	0.014	0.0098	0.0098	TRUE	0.131
FBgn0035710	20	3	5	61	22	25	10	5	7	31	31	31	19.07	7	31	3.939	1.978	3.742	0.000182852994616074	0.00357949807262719	0	0.178	0.1186	0.1186	TRUE	0.6109
FBgn0037213	848	324	285	1206	451	594	427	506	406	615	631	728	552.23	446	658	1.475	0.561	3.735	0.000188022313715671	0.00366458369423519	0.0085	0.0185	0.0142	0.0142	TRUE	0.1449
FBgn0031489	1616	614	707	2424	953	1079	814	960	1007	1236	1333	1323	1112.07	927	1297	1.403	0.489	3.734	0.000188827057239614	0.00367223274854421	0.0063	0.0157	0.0113	0.0113	TRUE	0.1468
FBgn0038545	127	26	41	278	70	85	64	41	58	142	98	104	84.48	54	115	2.092	1.065	3.728	0.000193280663668798	0.00375065549302394	0.0344	0.0501	0.0445	0.0445	TRUE	0.5043
FBgn0026179	799	274	243	1048	466	464	402	428	346	534	652	569	488.63	392	585	1.486	0.571	3.722	0.000197724144333679	0.0038202363418223	0.0078	0.0193	0.0147	0.0147	TRUE	0.1132
FBgn0031769	2288	765	827	2966	1143	1254	1152	1196	1178	1512	1599	1537	1362.41	1175	1549	1.318	0.399	3.713	0.000204787902756886	0.0039396238657788	0	0.0152	0.0075	0.0075	TRUE	0.0091
FBgn0031245	288	93	128	495	175	206	145	145	182	252	245	252	203.74	157	250	1.596	0.675	3.712	0.000205850557262682	0.00395153214124722	0.0013	0.0283	0.0183	0.0183	TRUE	0.1772
FBgn0029664	1026	331	384	1527	482	608	517	517	547	779	674	745	629.88	527	733	1.394	0.48	3.668	0.000244430952077496	0.00460007897180698	0.0021	0.0178	0.0106	0.0106	TRUE	0.0554
FBgn0085339	2334	702	745	2767	1157	1224	1176	1097	1062	1411	1618	1500	1310.61	1112	1510	1.355	0.438	3.668	0.000244800430294881	0.00460007897180698	0.0033	0.0152	0.0094	0.0094	TRUE	0.0469
FBgn0261989	11	6	3	74	17	17	6	9	4	38	24	21	16.92	6	28	4.514	2.174	3.66	0.000252190078891545	0.00471902737959452	0	0.199	0.1523	0.1523	TRUE	0.9654
FBgn0085354	226	62	98	351	142	186	114	97	140	179	199	228	159.32	117	202	1.722	0.784	3.659	0.000253391316485432	0.00473156489713992	0.0134	0.0326	0.0258	0.0258	TRUE	0.2393
FBgn0016032	578	248	283	1029	416	437	291	388	403	525	582	536	454.02	361	548	1.529	0.613	3.655	0.000257080963513264	0.00479041870713941	0.0149	0.0198	0.0177	0.0177	TRUE	0.3746
FBgn0001206	1027	323	356	1306	522	583	517	505	507	666	730	715	606.66	510	704	1.376	0.461	3.647	0.000265691752843278	0.00493024258869808	0	0.018	0.0097	0.0097	TRUE	0.0281
FBgn0030305	816	259	329	1178	492	464	411	405	469	601	688	569	523.69	428	619	1.446	0.532	3.644	0.000268320511658908	0.00496867109635321	0.0054	0.0189	0.0132	0.0132	TRUE	0.1048
FBgn0033268	112	40	52	202	86	120	56	63	74	103	120	147	93.9	64	123	1.928	0.947	3.64	0.000272182012205947	0.00501604153086738	0.0197	0.0464	0.036	0.036	TRUE	0.2042
FBgn0038804	172	50	61	256	115	124	87	78	87	131	161	152	115.84	84	148	1.741	0.8	3.617	0.000297467014059968	0.0054294800072046	0	0.04	0.0254	0.0254	TRUE	0.1326
FBgn0035113	194	60	66	296	117	135	98	94	94	151	164	165	127.6	95	160	1.67	0.74	3.609	0.000307443246210586	0.00558856529387284	0	0.0375	0.0214	0.0214	TRUE	0.0318
FBgn0034029	855	256	322	1291	405	491	431	400	459	658	566	602	519.36	430	609	1.42	0.506	3.608	0.00030897255896139	0.00560492583028329	0.0033	0.0189	0.012	0.012	TRUE	0.0639
FBgn0051219	2643	990	1199	4958	1443	1677	1331	1547	1708	2528	2018	2055	1864.81	1529	2200	1.444	0.53	3.606	0.000310982404652295	0.00562206496411221	0.0152	0.0145	0.0149	0.0149	TRUE	0.2093
FBgn0263118	680	201	212	928	318	374	342	314	302	473	445	458	389.18	319	459	1.431	0.517	3.598	0.000320823941388467	0.00577288655746883	0	0.0209	0.012	0.012	TRUE	0.0527
FBgn0013997	3149	1141	1084	4567	1651	1646	1586	1783	1545	2329	2309	2017	1928.23	1638	2218	1.356	0.439	3.593	0.00032699569831425	0.00586026294745477	0.0053	0.0145	0.0102	0.0102	TRUE	0.0754
FBgn0026150	1539	547	607	2124	811	919	775	855	865	1083	1134	1126	973.12	832	1114	1.343	0.425	3.593	0.000326788176439692	0.00586026294745477	0.0015	0.0161	0.009	0.009	TRUE	0.0463
FBgn0265274	69	17	26	140	50	59	35	27	37	71	70	72	52	33	71	2.15	1.104	3.591	0.000329813463961505	0.00587529704701026	0	0.0734	0.0449	0.0449	TRUE	0.1213
FBgn0036688	493	186	237	732	374	423	248	291	338	373	523	518	381.92	292	471	1.616	0.692	3.582	0.000340397512197963	0.00605173780668116	0.0279	0.0211	0.0239	0.0239	TRUE	0.4183
FBgn0034793	744	261	360	1170	446	604	375	408	513	597	624	740	542.72	432	654	1.518	0.602	3.576	0.000348339664594645	0.0061679158387627	0.0179	0.0186	0.0183	0.0183	TRUE	0.3034
FBgn0038261	22	15	9	68	40	39	11	23	13	35	56	48	30.96	16	46	3.027	1.598	3.573	0.000353016101751945	0.00622636518476153	0.0633	0.1146	0.0974	0.0974	TRUE	0.3937
FBgn0010786	6159	2389	2555	8325	3724	4118	3102	3734	3641	4245	5209	5047	4162.91	3492	4834	1.385	0.469	3.558	0.000373313594856676	0.00655839090609154	0.0101	0.0136	0.0123	0.0123	TRUE	0.14
FBgn0259741	34	13	12	102	35	32	17	20	17	52	49	39	32.45	18	47	2.614	1.386	3.556	0.000376119468443345	0.0065946773728836	0	0.1099	0.0693	0.0693	TRUE	0.1417
FBgn0265140	9365	3139	3034	11381	4403	4970	4717	4906	4323	5804	6158	6092	5333.2	4649	6018	1.294	0.372	3.554	0.000380025239615541	0.00664952761446314	0.0022	0.0134	0.0077	0.0077	TRUE	0.045
FBgn0036764	5144	2010	2450	7892	3139	3670	2591	3141	3491	4024	4390	4498	3689.37	3074	4304	1.401	0.487	3.551	0.000383448711333803	0.00667065951533239	0.0121	0.0137	0.0132	0.0132	TRUE	0.2354
FBgn0036641	300	117	151	555	201	242	151	183	215	283	281	297	234.98	183	287	1.586	0.665	3.549	0.000386079072656481	0.00670332612115258	0.0117	0.0262	0.0205	0.0205	TRUE	0.3159
FBgn0003884	50776	22647	26101	77384	40342	46038	25574	35393	37191	39461	56425	56428	41745.38	32719	50771	1.552	0.634	3.512	0.000444572954929712	0.00767405292550183	0.0368	0.0129	0.0235	0.0235	TRUE	0.4654
FBgn0021795	3446	1200	1492	4675	1931	2226	1736	1875	2126	2384	2701	2728	2258.35	1912	2604	1.363	0.446	3.511	0.00044597609124514	0.00768338306522333	0.0074	0.0142	0.0111	0.0111	TRUE	0.1149
FBgn0032956	5394	1342	1413	8674	2317	2385	2717	2097	2013	4423	3241	2923	2902.43	2276	3529	1.55	0.632	3.507	0.000453407777060349	0.0077811129095466	0.0388	0.0139	0.023	0.023	TRUE	0.6028
FBgn0040308	1269	375	475	1779	597	689	639	586	677	907	835	844	748.12	634	862	1.361	0.445	3.5	0.000465367475854664	0.00794066687248562	0.0016	0.0171	0.0101	0.0101	TRUE	0.0462
FBgn0086357	7335	2676	3175	9958	4144	4843	3694	4182	4524	5078	5796	5936	4868.42	4133	5603	1.356	0.439	3.5	0.000465354069683002	0.00794066687248562	0.0081	0.0135	0.0111	0.0111	TRUE	0.1072
FBgn0035539	28	3	5	53	23	39	14	5	7	27	32	48	22.15	9	36	3.729	1.899	3.486	0.000490767700084274	0.00835806482724786	0.1176	0.155	0.1433	0.1433	TRUE	1.3651
FBgn0051909	2	3	0	86	15	2	1	5	0	44	21	2	12.16	2	22	13.529	3.758	3.479	0.000502673168738771	0.00854448456861877	1.212	0.2718	0.5118	0.5118	TRUE	0.135
FBgn0037028	562	141	189	783	244	363	283	220	269	399	341	445	326.37	257	395	1.526	0.61	3.474	0.000512890384193098	0.00865442034092651	0.0128	0.0225	0.0188	0.0188	TRUE	0.1596
FBgn0261109	441	200	227	801	334	366	222	313	323	408	467	449	363.72	286	441	1.557	0.638	3.472	0.000516675504374671	0.00869948717857315	0.0207	0.0215	0.0212	0.0212	TRUE	0.5028
FBgn0250906	3552	1568	1773	5518	2585	2995	1789	2450	2526	2814	3616	3671	2811.03	2255	3367	1.494	0.579	3.467	0.000526787380399047	0.00883633747121339	0.0258	0.014	0.0197	0.0197	TRUE	0.4056
FBgn0023477	2535	1012	1180	3653	1649	1937	1277	1582	1681	1863	2306	2374	1847.18	1513	2181	1.443	0.529	3.461	0.000537793402765557	0.0089802785312729	0.017	0.0145	0.0162	0.0162	TRUE	0.234
FBgn0035523	79	10	23	180	65	41	40	16	33	92	91	50	53.52	30	78	2.56	1.356	3.461	0.000538393256506088	0.0089802785312729	0.1186	0.0717	0.086	0.086	TRUE	0.9019
FBgn0031688	42	5	16	116	40	30	21	8	23	59	56	37	33.94	17	51	2.854	1.513	3.46	0.000539554381390413	0.00898282406550357	0.0743	0.1057	0.0976	0.0976	TRUE	0.6882
FBgn0037607	7522	3030	3393	10175	5200	5962	3789	4735	4835	5189	7273	7308	5521.29	4453	6590	1.48	0.566	3.457	0.000546854024439036	0.00908736715611659	0.0251	0.0134	0.0191	0.0191	TRUE	0.4252
FBgn0039651	84	44	35	181	84	82	42	69	50	92	117	101	78.54	54	103	1.964	0.974	3.446	0.000569781468389775	0.00940353480640058	0.0226	0.0529	0.0422	0.0422	TRUE	0.4231
FBgn0264305	1879	731	694	2737	955	1139	946	1142	989	1396	1336	1396	1200.86	1026	1376	1.345	0.428	3.446	0.00056842797344386	0.00940353480640058	0.0041	0.0155	0.0102	0.0102	TRUE	0.1141
FBgn0032026	4135	1543	1596	5733	2153	2334	2083	2411	2274	2923	3011	2861	2593.96	2256	2932	1.301	0.38	3.444	0.000572183083961922	0.00942039691099601	0.0024	0.0141	0.0083	0.0083	TRUE	0.057
FBgn0001197	6321	1833	2252	7725	2823	3250	3184	2865	3209	3939	3948	3983	3521.39	3086	3957	1.282	0.358	3.441	0.000578839605332639	0.00951240657693324	0.0015	0.0137	0.0075	0.0075	TRUE	0.0466
FBgn0040070	6583	1946	2534	8494	3049	3565	3316	3041	3611	4331	4265	4370	3822.18	3323	4322	1.301	0.379	3.438	0.000586511250056416	0.00960304357399356	0.0033	0.0137	0.0085	0.0085	TRUE	0.0683
FBgn0037240	3383	973	938	4558	1420	1638	1704	1521	1337	2324	1986	2008	1813.19	1521	2106	1.384	0.469	3.428	0.000607138533192687	0.00986821699844391	0.0105	0.0146	0.0129	0.0129	TRUE	0.1397
FBgn0031738	2058	648	609	2852	918	1023	1037	1013	868	1454	1284	1254	1151.53	973	1331	1.369	0.453	3.426	0.000612704991291351	0.00994055256362854	0.0064	0.0156	0.0116	0.0116	TRUE	0.1027
FBgn0030662	1296	514	517	1749	787	926	653	803	737	892	1101	1135	886.72	731	1043	1.428	0.514	3.421	0.000623406820619936	0.0100592111435902	0.0131	0.0164	0.015	0.015	TRUE	0.2008
FBgn0039538	148	52	48	220	92	134	75	81	68	112	129	164	104.88	75	135	1.796	0.844	3.413	0.000643493013037975	0.0103086191854842	0.0177	0.0429	0.033	0.033	TRUE	0.3534
